,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.61,49,49,8.61
1,2,44,44,8.75,93,93,8.68
2,3,47,47,8.79,140,140,8.71
3,4,49,49,9.18,189,189,8.84
4,5,46,46,8.91,235,235,8.85
5,6,46,46,9.04,281,281,8.88
6,7,40,40,9.35,321,321,8.94
7,8,40,40,8.85,361,361,8.93
