,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.08,49,49,8.08
1,2,44,44,8.0,93,93,8.04
2,3,46,46,8.33,139,139,8.14
3,4,46,46,8.24,185,185,8.16
4,5,45,45,7.33,230,230,8.0
5,6,40,40,7.18,270,270,7.88
6,7,45,45,8.04,315,315,7.9
7,8,38,38,8.42,353,353,7.96
