,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.59,49,49,7.59
1,2,44,44,7.41,93,93,7.51
2,3,46,46,8.24,139,139,7.75
3,4,46,46,7.96,185,185,7.8
4,5,39,39,8.15,224,224,7.86
5,6,40,40,7.6,264,264,7.82
6,7,45,45,7.04,309,309,7.71
7,8,40,40,7.25,349,349,7.66
