,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.84,49,49,5.84
1,2,44,44,7.16,93,93,6.46
2,3,43,43,5.88,136,136,6.28
3,4,47,47,6.13,183,183,6.24
4,5,42,42,6.5,225,225,6.29
5,6,40,40,6.3,265,265,6.29
6,7,41,41,6.68,306,306,6.34
7,8,40,40,6.8,346,346,6.4
