,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.45,49,49,6.45
1,2,44,44,7.05,93,93,6.73
2,3,46,46,6.48,139,139,6.65
3,4,46,46,5.96,185,185,6.48
4,5,39,39,7.46,224,224,6.65
5,6,40,40,6.25,264,264,6.59
6,7,45,45,6.84,309,309,6.62
7,8,40,40,6.25,349,349,6.58
