,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.2,49,49,8.2
1,2,44,44,7.84,93,93,8.03
2,3,43,43,7.7,136,136,7.93
3,4,47,47,7.3,183,183,7.77
4,5,42,42,8.36,225,225,7.88
5,6,40,40,8.18,265,265,7.92
6,7,41,41,8.05,306,306,7.94
7,8,40,40,7.4,346,346,7.88
