Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
0921MA02,1,2009,HS712,4,BB,CREDIT
0921MA02,1,2009,MA701,6,AB,CREDIT
0921MA02,1,2009,MA731,6,AB,CORE
0921MA02,2,2009,MA711,6,AB,CORE
0921MA02,2,2009,MA712,6,BB,CREDIT
