,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.59,49,49,8.59
1,2,44,44,8.3,93,93,8.45
2,3,46,46,8.59,139,139,8.5
3,4,46,46,8.8,185,185,8.57
4,5,45,45,9.0,230,230,8.66
5,6,40,40,9.22,270,270,8.74
6,7,45,45,8.53,315,315,8.71
7,8,38,38,8.32,353,353,8.67
