,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,4.57,49,49,4.57
1,2,44,44,4.95,93,93,4.75
2,3,47,47,4.98,140,140,4.83
3,4,49,49,6.0,189,189,5.13
4,5,46,46,4.57,235,235,5.02
5,6,46,46,4.65,281,281,4.96
6,7,40,40,6.3,321,321,5.13
7,8,40,40,6.15,361,361,5.24
