,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.98,49,49,6.98
1,2,44,44,6.59,93,93,6.8
2,3,43,43,7.79,136,136,7.11
3,4,47,47,7.53,183,183,7.22
4,5,42,42,7.74,225,225,7.32
5,6,40,40,6.52,265,265,7.2
6,7,41,41,7.02,306,306,7.17
7,8,40,40,7.1,346,346,7.16
