,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.18,49,49,7.18
1,2,44,44,7.18,93,93,7.18
2,3,47,47,7.83,140,140,7.4
3,4,49,49,7.96,189,189,7.54
4,5,46,46,7.7,235,235,7.57
5,6,46,46,7.61,281,281,7.58
6,7,40,40,8.5,321,321,7.69
7,8,40,40,8.7,361,361,7.81
