,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.53,49,49,6.53
1,2,44,44,6.3,93,93,6.42
2,3,47,47,6.15,140,140,6.33
3,4,49,49,7.35,189,189,6.59
4,5,46,46,6.61,235,235,6.6
5,6,46,46,7.48,281,281,6.74
6,7,40,40,9.25,321,321,7.05
7,8,40,40,8.85,361,361,7.25
