,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.33,49,49,6.33
1,2,44,44,6.11,93,93,6.23
2,3,46,46,7.15,139,139,6.53
3,4,46,46,6.02,185,185,6.41
4,5,45,45,6.2,230,230,6.37
5,6,40,40,5.92,270,270,6.3
6,7,45,45,6.67,315,315,6.35
7,8,38,38,7.32,353,353,6.46
