,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.61,49,49,6.61
1,2,44,44,7.05,93,93,6.82
2,3,43,43,7.58,136,136,7.06
3,4,47,47,8.15,183,183,7.34
4,5,42,42,7.9,225,225,7.44
5,6,40,40,8.6,265,265,7.62
6,7,41,41,7.9,306,306,7.66
7,8,40,40,8.1,346,346,7.71
