,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.02,49,49,7.02
1,2,44,44,6.55,93,93,6.8
2,3,43,43,6.86,136,136,6.82
3,4,47,47,6.91,183,183,6.84
4,5,42,42,7.81,225,225,7.02
5,6,40,40,6.75,265,265,6.98
6,7,41,41,8.2,306,306,7.14
7,8,40,40,7.8,346,346,7.22
