,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.04,49,49,8.04
1,2,44,44,8.05,93,93,8.04
2,3,46,46,9.04,139,139,8.37
3,4,46,46,9.24,185,185,8.59
4,5,45,45,9.33,230,230,8.73
5,6,40,40,8.65,270,270,8.72
6,7,45,45,8.24,315,315,8.65
7,8,38,38,9.05,353,353,8.7
