,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.51,49,49,7.51
1,2,44,44,7.61,93,93,7.56
2,3,43,43,8.67,136,136,7.91
3,4,47,47,8.0,183,183,7.93
4,5,48,48,7.52,231,231,7.85
5,6,40,40,7.45,271,271,7.79
6,7,41,41,6.98,312,312,7.68
7,8,40,40,7.3,352,352,7.64
