,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.71,49,49,7.71
1,2,44,44,8.39,93,93,8.03
2,3,43,43,9.12,136,136,8.38
3,4,47,47,8.45,183,183,8.39
4,5,48,48,9.08,231,231,8.54
5,6,40,40,9.38,271,271,8.66
6,7,41,41,9.07,312,312,8.71
7,8,40,40,9.25,352,352,8.78
