,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.12,49,49,7.12
1,2,44,44,6.64,93,93,6.89
2,3,46,46,7.46,139,139,7.08
3,4,46,46,7.57,185,185,7.2
4,5,39,39,7.46,224,224,7.25
5,6,40,40,7.78,264,264,7.33
6,7,45,45,8.67,309,309,7.52
7,8,38,38,8.89,347,347,7.67
