,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.35,49,49,8.35
1,2,44,44,7.77,93,93,8.08
2,3,43,43,7.65,136,136,7.94
3,4,47,47,7.72,183,183,7.89
4,5,42,42,8.05,225,225,7.92
5,6,40,40,8.95,265,265,8.07
6,7,41,41,8.59,306,306,8.14
7,8,40,40,8.85,346,346,8.22
