,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.98,49,49,8.98
1,2,44,44,8.59,93,93,8.8
2,3,43,43,9.19,136,136,8.92
3,4,47,47,8.68,183,183,8.86
4,5,42,42,8.86,225,225,8.86
5,6,40,40,8.57,265,265,8.82
6,7,41,41,7.98,306,306,8.7
7,8,40,40,8.35,346,346,8.66
