,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.18,49,49,7.18
1,2,44,44,7.23,93,93,7.2
2,3,47,47,7.28,140,140,7.23
3,4,49,49,7.65,189,189,7.34
4,5,46,46,8.09,235,235,7.49
5,6,46,46,8.52,281,281,7.65
6,7,40,40,8.4,321,321,7.75
7,8,40,40,8.55,361,361,7.84
