,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.47,49,49,8.47
1,2,44,44,8.57,93,93,8.52
2,3,47,47,8.49,140,140,8.51
3,4,49,49,8.59,189,189,8.53
4,5,46,46,9.43,235,235,8.71
5,6,46,46,9.04,281,281,8.76
6,7,40,40,9.2,321,321,8.82
7,8,40,40,9.85,361,361,8.93
