,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.88,49,49,8.88
1,2,44,44,8.93,93,93,8.9
2,3,43,43,9.19,136,136,8.99
3,4,47,47,8.36,183,183,8.83
4,5,42,42,8.26,225,225,8.72
5,6,40,40,8.2,265,265,8.65
6,7,41,41,9.1,306,306,8.71
7,8,40,40,8.45,346,346,8.68
