,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.41,49,49,6.41
1,2,44,44,5.73,93,93,6.09
2,3,47,47,7.3,140,140,6.49
3,4,49,49,7.02,189,189,6.63
4,5,46,46,6.26,235,235,6.56
5,6,46,46,7.09,281,281,6.64
6,7,40,40,7.7,321,321,6.78
7,8,40,40,6.85,361,361,6.78
