,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.82,49,49,8.82
1,2,44,44,8.8,93,93,8.81
2,3,43,43,9.19,136,136,8.93
3,4,47,47,8.11,183,183,8.72
4,5,48,48,8.02,231,231,8.57
5,6,40,40,7.7,271,271,8.44
6,7,41,41,8.29,312,312,8.42
7,8,40,40,8.25,352,352,8.4
