,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.92,49,49,5.92
1,2,44,44,5.59,93,93,5.76
2,3,46,46,6.67,139,139,6.06
3,4,46,46,7.02,185,185,6.3
4,5,39,39,5.77,224,224,6.21
5,6,40,40,5.15,264,264,6.05
6,7,45,45,6.38,309,309,6.1
7,8,38,38,6.74,347,347,6.17
