,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.06,49,49,6.06
1,2,44,44,5.16,93,93,5.63
2,3,46,46,5.39,139,139,5.55
3,4,46,46,5.72,185,185,5.59
4,5,45,45,5.13,230,230,5.5
5,6,40,40,5.55,270,270,5.51
6,7,45,45,6.36,315,315,5.63
7,8,38,38,7.0,353,353,5.78
