,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.78,49,49,6.78
1,2,44,44,6.7,93,93,6.74
2,3,46,46,6.72,139,139,6.73
3,4,46,46,6.15,185,185,6.59
4,5,45,45,6.33,230,230,6.54
5,6,40,40,5.98,270,270,6.46
6,7,45,45,3.73,315,315,6.07
7,8,38,38,7.58,353,353,6.23
