,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.12,49,49,8.12
1,2,44,44,7.55,93,93,7.85
2,3,46,46,7.87,139,139,7.86
3,4,46,46,8.2,185,185,7.94
4,5,39,39,7.77,224,224,7.91
5,6,40,40,6.72,264,264,7.73
6,7,45,45,6.47,309,309,7.55
7,8,38,38,5.47,347,347,7.32
