,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.8,49,49,7.8
1,2,44,44,7.16,93,93,7.49
2,3,47,47,8.32,140,140,7.77
3,4,49,49,8.53,189,189,7.97
4,5,46,46,8.26,235,235,8.03
5,6,46,46,8.52,281,281,8.11
6,7,40,40,8.95,321,321,8.21
7,8,40,40,8.25,361,361,8.22
