,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.65,49,49,8.65
1,2,44,44,7.91,93,93,8.3
2,3,43,43,9.21,136,136,8.59
3,4,47,47,7.32,183,183,8.26
4,5,48,48,7.23,231,231,8.05
5,6,40,40,7.78,271,271,8.01
6,7,41,41,8.1,312,312,8.02
7,8,40,40,6.75,352,352,7.88
