,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.31,49,49,8.31
1,2,44,44,8.09,93,93,8.2
2,3,46,46,7.22,139,139,7.88
3,4,46,46,7.74,185,185,7.84
4,5,45,45,8.27,230,230,7.93
5,6,40,40,7.55,270,270,7.87
6,7,45,45,7.47,315,315,7.81
7,8,38,38,7.74,353,353,7.8
