,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.78,49,49,8.78
1,2,44,44,7.27,93,93,8.06
2,3,47,47,6.83,140,140,7.65
3,4,49,49,6.41,189,189,7.33
4,5,46,46,7.78,235,235,7.42
5,6,46,46,7.52,281,281,7.43
6,7,40,40,8.3,321,321,7.54
7,8,40,40,7.25,361,361,7.51
