,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.84,49,49,6.84
1,2,44,44,6.43,93,93,6.65
2,3,47,47,5.77,140,140,6.35
3,4,49,49,5.88,189,189,6.23
4,5,46,46,5.22,235,235,6.03
5,6,46,46,5.09,281,281,5.88
6,7,40,40,6.3,321,321,5.93
7,8,40,40,6.9,361,361,6.04
