,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.73,49,49,6.73
1,2,44,44,6.52,93,93,6.63
2,3,47,47,6.57,140,140,6.61
3,4,49,49,6.1,189,189,6.48
4,5,52,52,6.27,241,241,6.44
5,6,46,46,6.96,287,287,6.52
6,7,40,40,7.6,327,327,6.65
7,8,40,40,7.8,367,367,6.78
