,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,4,4,7.0,4,4,7.0
1,2,0,0,,4,4,7.0
2,3,12,12,8.0,16,16,7.75
