,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.9,49,49,8.9
1,2,44,44,9.05,93,93,8.97
2,3,43,43,8.28,136,136,8.75
3,4,47,47,8.19,183,183,8.61
4,5,48,48,8.12,231,231,8.51
5,6,40,40,8.52,271,271,8.51
6,7,41,41,8.73,312,312,8.54
7,8,40,40,7.9,352,352,8.47
