,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.96,49,49,7.96
1,2,44,44,6.82,93,93,7.42
2,3,43,43,8.0,136,136,7.6
3,4,47,47,8.0,183,183,7.7
4,5,42,42,7.93,225,225,7.75
5,6,40,40,7.25,265,265,7.67
6,7,41,41,8.68,306,306,7.81
7,8,40,40,8.95,346,346,7.94
