,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.92,49,49,7.92
1,2,44,44,7.8,93,93,7.86
2,3,46,46,8.22,139,139,7.98
3,4,46,46,7.48,185,185,7.85
4,5,45,45,7.67,230,230,7.82
5,6,40,40,7.35,270,270,7.75
6,7,45,45,8.2,315,315,7.81
7,8,38,38,9.37,353,353,7.98
