,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.53,49,49,9.53
1,2,44,44,8.68,93,93,9.13
2,3,43,43,9.23,136,136,9.16
3,4,47,47,8.74,183,183,9.05
4,5,48,48,9.02,231,231,9.05
5,6,40,40,9.1,271,271,9.06
6,7,41,41,8.71,312,312,9.01
7,8,40,40,9.7,352,352,9.09
