,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.51,49,49,5.51
1,2,44,44,4.86,93,93,5.2
2,3,46,46,5.61,139,139,5.34
3,4,46,46,5.78,185,185,5.45
4,5,45,45,5.87,230,230,5.53
5,6,40,40,5.32,270,270,5.5
6,7,45,45,6.42,315,315,5.63
7,8,38,38,6.84,353,353,5.76
