,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,10.0,40,40,10.0
1,2,46,46,9.43,86,86,9.7
2,3,50,50,9.8,136,136,9.74
3,4,45,45,10.0,181,181,9.8
