,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,16,16,7.25,16,16,7.25
1,2,12,12,8.5,28,28,7.79
2,3,6,6,6.0,34,34,7.47
3,4,6,6,8.0,40,40,7.55
