,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,7.8,40,40,7.8
1,2,46,46,7.26,86,86,7.51
2,3,50,50,7.6,136,136,7.54
3,4,45,45,8.0,181,181,7.66
