,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.04,49,49,8.04
1,2,44,44,7.64,93,93,7.85
2,3,43,43,9.0,136,136,8.21
3,4,47,47,8.7,183,183,8.34
4,5,42,42,8.38,225,225,8.35
5,6,40,40,8.32,265,265,8.34
6,7,41,41,7.95,306,306,8.29
7,8,40,40,8.1,346,346,8.27
