,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.73,49,49,7.73
1,2,44,44,6.91,93,93,7.34
2,3,47,47,7.96,140,140,7.55
3,4,49,49,8.22,189,189,7.72
4,5,52,52,7.92,241,241,7.77
5,6,46,46,8.39,287,287,7.87
6,7,40,40,9.45,327,327,8.06
7,8,40,40,8.85,367,367,8.15
