,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.02,49,49,6.02
1,2,44,44,5.98,93,93,6.0
2,3,46,46,5.48,139,139,5.83
3,4,46,46,5.5,185,185,5.75
4,5,39,39,6.15,224,224,5.82
5,6,40,40,5.42,264,264,5.76
6,7,45,45,5.76,309,309,5.76
7,8,40,40,5.4,349,349,5.72
