,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.14,49,49,8.14
1,2,44,44,7.52,93,93,7.85
2,3,46,46,7.54,139,139,7.75
3,4,46,46,8.07,185,185,7.83
4,5,45,45,8.73,230,230,8.0
5,6,40,40,7.78,270,270,7.97
6,7,45,45,8.11,315,315,7.99
7,8,38,38,8.37,353,353,8.03
