,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.12,49,49,7.12
1,2,44,44,7.16,93,93,7.14
2,3,46,46,7.89,139,139,7.39
3,4,46,46,8.15,185,185,7.58
4,5,45,45,8.8,230,230,7.82
5,6,40,40,8.62,270,270,7.94
6,7,45,45,8.31,315,315,7.99
7,8,38,38,8.74,353,353,8.07
