,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,16,16,8.12,16,16,8.12
1,2,0,0,,16,16,8.12
2,3,24,24,9.25,40,40,8.8
