,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.22,49,49,8.22
1,2,44,44,7.41,93,93,7.84
2,3,47,47,7.4,140,140,7.69
3,4,49,49,6.78,189,189,7.46
4,5,46,46,7.04,235,235,7.37
5,6,46,46,6.13,281,281,7.17
6,7,40,40,7.75,321,321,7.24
7,8,40,40,8.1,361,361,7.34
