,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.04,49,49,8.04
1,2,44,44,7.59,93,93,7.83
2,3,46,46,7.22,139,139,7.63
3,4,46,46,8.85,185,185,7.93
4,5,39,39,8.85,224,224,8.09
5,6,40,40,7.28,264,264,7.97
6,7,45,45,8.71,309,309,8.07
7,8,38,38,8.63,347,347,8.14
