,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.55,49,49,8.55
1,2,44,44,7.98,93,93,8.28
2,3,47,47,8.7,140,140,8.42
3,4,49,49,8.57,189,189,8.46
4,5,46,46,9.0,235,235,8.57
5,6,46,46,8.87,281,281,8.62
6,7,40,40,9.25,321,321,8.69
7,8,40,40,9.0,361,361,8.73
