,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.71,49,49,6.71
1,2,44,44,6.05,93,93,6.4
2,3,47,47,7.57,140,140,6.79
3,4,49,49,7.92,189,189,7.08
4,5,52,52,7.31,241,241,7.13
5,6,46,46,8.39,287,287,7.33
6,7,40,40,8.05,327,327,7.42
7,8,40,40,8.65,367,367,7.56
