,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.65,49,49,7.65
1,2,44,44,6.57,93,93,7.14
2,3,43,43,7.67,136,136,7.31
3,4,47,47,7.11,183,183,7.26
4,5,42,42,7.76,225,225,7.35
5,6,40,40,7.02,265,265,7.3
6,7,41,41,8.46,306,306,7.46
7,8,40,40,8.8,346,346,7.61
