,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.55,49,49,7.55
1,2,44,44,7.61,93,93,7.58
2,3,43,43,8.3,136,136,7.81
3,4,47,47,8.36,183,183,7.95
4,5,42,42,9.43,225,225,8.23
5,6,40,40,8.93,265,265,8.33
6,7,41,41,9.39,306,306,8.47
7,8,40,40,9.4,346,346,8.58
