,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.88,49,49,7.88
1,2,44,44,8.16,93,93,8.01
2,3,47,47,8.4,140,140,8.14
3,4,49,49,8.82,189,189,8.32
4,5,46,46,8.61,235,235,8.37
5,6,46,46,8.52,281,281,8.4
6,7,40,40,8.9,321,321,8.46
7,8,40,40,8.85,361,361,8.5
