,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,5.75,40,40,5.75
1,2,44,44,6.36,84,84,6.07
2,3,50,50,7.6,134,134,6.64
3,4,45,45,7.0,179,179,6.73
