,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.92,49,49,6.92
1,2,44,44,6.73,93,93,6.83
2,3,47,47,7.83,140,140,7.16
3,4,49,49,8.45,189,189,7.5
4,5,46,46,7.87,235,235,7.57
5,6,46,46,7.78,281,281,7.6
6,7,40,40,8.9,321,321,7.77
7,8,40,40,8.9,361,361,7.89
