,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,16,16,7.88,16,16,7.88
1,2,12,12,8.0,28,28,7.93
2,3,12,12,9.0,40,40,8.25
