,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.92,49,49,6.92
1,2,44,44,6.91,93,93,6.91
2,3,43,43,6.93,136,136,6.92
3,4,47,47,7.06,183,183,6.96
4,5,42,42,6.79,225,225,6.92
5,6,40,40,7.9,265,265,7.07
6,7,41,41,6.88,306,306,7.05
7,8,40,40,7.4,346,346,7.09
