,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.88,49,49,6.88
1,2,44,44,6.11,93,93,6.52
2,3,46,46,6.87,139,139,6.63
3,4,46,46,6.48,185,185,6.59
4,5,39,39,7.77,224,224,6.8
5,6,40,40,5.58,264,264,6.61
6,7,45,45,7.91,309,309,6.8
7,8,38,38,8.0,347,347,6.93
