,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.22,49,49,7.22
1,2,44,44,6.05,93,93,6.67
2,3,46,46,7.59,139,139,6.97
3,4,46,46,7.74,185,185,7.16
4,5,39,39,8.0,224,224,7.31
5,6,40,40,7.65,264,264,7.36
6,7,45,45,7.78,309,309,7.42
7,8,38,38,6.42,347,347,7.31
